LotArea,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,2ndFlrSF,GrLivArea,WoodDeckSF,OpenPorchSF,SalePrice,MSSubClass_mean,MSSubClass_var,MSZoning_mean,MSZoning_var,LotFrontage_mean,LotFrontage_var,Street_mean,Street_var,LotShape_mean,LotShape_var,LandContour_mean,LandContour_var,Utilities_mean,Utilities_var,LotConfig_mean,LotConfig_var,LandSlope_mean,LandSlope_var,Neighborhood_mean,Neighborhood_var,Condition1_mean,Condition1_var,Condition2_mean,Condition2_var,BldgType_mean,BldgType_var,HouseStyle_mean,HouseStyle_var,OverallQual_mean,OverallQual_var,OverallCond_mean,OverallCond_var,YearBuilt_mean,YearBuilt_var,YearRemodAdd_mean,YearRemodAdd_var,RoofStyle_mean,RoofStyle_var,RoofMatl_mean,RoofMatl_var,Exterior1st_mean,Exterior1st_var,Exterior2nd_mean,Exterior2nd_var,MasVnrType_mean,MasVnrType_var,ExterQual_mean,ExterQual_var,ExterCond_mean,ExterCond_var,Foundation_mean,Foundation_var,BsmtQual_mean,BsmtQual_var,BsmtCond_mean,BsmtCond_var,BsmtExposure_mean,BsmtExposure_var,BsmtFinType1_mean,BsmtFinType1_var,BsmtFinType2_mean,BsmtFinType2_var,Heating_mean,Heating_var,HeatingQC_mean,HeatingQC_var,CentralAir_mean,CentralAir_var,Electrical_mean,Electrical_var,LowQualFinSF_mean,LowQualFinSF_var,BsmtFullBath_mean,BsmtFullBath_var,BsmtHalfBath_mean,BsmtHalfBath_var,FullBath_mean,FullBath_var,HalfBath_mean,HalfBath_var,BedroomAbvGr_mean,BedroomAbvGr_var,KitchenAbvGr_mean,KitchenAbvGr_var,KitchenQual_mean,KitchenQual_var,Functional_mean,Functional_var,Fireplaces_mean,Fireplaces_var,GarageType_mean,GarageType_var,GarageFinish_mean,GarageFinish_var,GarageCars_mean,GarageCars_var,GarageQual_mean,GarageQual_var,GarageCond_mean,GarageCond_var,PavedDrive_mean,PavedDrive_var,EnclosedPorch_mean,EnclosedPorch_var,3SsnPorch_mean,3SsnPorch_var,ScreenPorch_mean,ScreenPorch_var,PoolArea_mean,PoolArea_var,MiscVal_mean,MiscVal_var,MoSold_mean,MoSold_var,YrSold_mean,YrSold_var,SaleType_mean,SaleType_var,SaleCondition_mean,SaleCondition_var
21286,0.0,0,0,720,720,551,1271,0,0,135000,143932.07228915664,2462261960.92154,197466.29558823528,6700182253.4014635,152500.0,612500000.0,186760.67505720822,6397491032.767142,170445.36617405582,5122821531.031809,185462.73408239702,6198187269.445452,186403.784738041,6407155701.569344,182400.4694485842,5700732293.771826,185992.28605200947,6356756315.132279,137914.64864864864,446369189.7342341,190110.89664082686,6647773152.900041,186636.99307958476,6370839023.872929,190353.8509485095,6912694437.011682,143078.8735632184,2429212750.483826,132432.0,700938429.7740585,211338.3820662768,7663092567.86937,139775.0,1564962142.857143,123609.74038461539,1154367611.4368,175533.21994134897,4154229829.8105855,185957.39976958526,6404563870.846928,152019.4144144144,6098387350.953973,148311.7289719626,3155025780.4069843,160849.90802348335,3706008740.938583,145118.0,1563140559.6511629,189738.75064267352,6536647274.354727,148185.7507082153,2081364340.4547236,138885.81102362205,1347927099.3115633,187406.3227383863,6430309696.60563,168487.27504244482,3771677196.7269444,175349.72222222222,5579297918.61772,188709.79487179487,6579133751.901398,186683.8041714948,6417511615.642576,139552.44541484717,1847136832.3270526,190274.04081632654,6390852326.618526,191735.0725707257,6453463664.5747795,187188.88106235565,6440947385.762713,169007.4571984436,4107711084.5527453,187859.38647342994,6618492131.80209,219599.1268498943,5196662792.780486,170196.62661737524,4786603100.764031,230003.1652173913,12988752225.033869,188023.44352941177,6510980811.359,140125.27710843374,1245946545.9495964,188891.71480582524,6598366322.952592,218087.74441687344,6947707343.1608925,206394.6709323583,6096433706.180898,138058.6328125,1460546227.3609045,128503.87603305785,904606486.4244025,189382.6352657005,6434519770.868017,189306.68883610453,6436003673.717559,190190.40266021766,6478036614.853413,137500.0,12500000.0,185881.6581986143,6366028023.4946,184431.47955390334,6193348859.835497,185818.676201373,6077643717.756429,187715.14051522248,6452778362.763351,187624.76315789475,5830402789.329826,184651.63020833334,5057957833.22903,177757.84253028265,5107372118.318838,179201.3704225352,4802790806.828741
215245,0.0,1236,820,80,2136,0,2036,0,0,375000,190841.7104477612,5919823836.409917,197466.29558823528,6700182253.4014635,375000.0,0.0,186760.67505720822,6397491032.767142,226800.0,13183200000.000002,223281.81818181818,11925733636.363636,186403.784738041,6407155701.569344,182400.4694485842,5700732293.771826,200596.0,12048846080.0,250479.68181818182,4509674742.132036,190110.89664082686,6647773152.900041,186636.99307958476,6370839023.872929,190353.8509485095,6912694437.011682,184092.50343249427,5797352117.090013,204385.34403669724,2068642686.0976825,211338.3820662768,7663092567.86937,151835.16666666666,4028924125.205882,141820.8125,4484595697.229167,228070.6978021978,13018755540.620874,185957.39976958526,6404563870.846928,201076.92307692306,5594312246.153847,213223.07692307694,6758413589.743588,160849.90802348335,3706008740.938583,145118.0,1563140559.6511629,189738.75064267352,6536647274.354727,148185.7507082153,2081364340.4547236,205732.03937007874,3255190013.011607,187406.3227383863,6430309696.60563,263766.25974025973,13012332080.036907,159561.21323529413,2013551026.1097488,169474.07407407407,5347041225.071224,187366.66666666666,5859931515.151515,139552.44541484717,1847136832.3270526,190274.04081632654,6390852326.618526,191735.0725707257,6453463664.5747795,187188.88106235565,6440947385.762713,231010.66666666666,10934735778.250002,187859.38647342994,6618492131.80209,219599.1268498943,5196662792.780486,170196.62661737524,4786603100.764031,185489.47928994082,4558742501.356782,188023.44352941177,6510980811.359,140125.27710843374,1245946545.9495964,188891.71480582524,6598366322.952592,242973.05357142858,14321306338.597076,206394.6709323583,6096433706.180898,204626.9598540146,4145745786.463583,182776.13147410357,2739573862.2740984,189382.6352657005,6434519770.868017,189306.68883610453,6436003673.717559,190190.40266021766,6478036614.853413,193153.64285714287,6542616080.60341,185881.6581986143,6366028023.4946,184431.47955390334,6193348859.835497,185818.676201373,6077643717.756429,187715.14051522248,6452778362.763351,181295.2123287671,4786846986.5683975,189894.0918367347,7779019184.247931,177757.84253028265,5107372118.318838,179201.3704225352,4802790806.828741
9000,0.0,624,0,26,650,650,1482,0,0,143000,163746.65,2170495896.438461,130457.5,2055438587.1007195,128694.88571428572,1261255177.2218482,186760.67505720822,6397491032.767142,170445.36617405582,5122821531.031809,185462.73408239702,6198187269.445452,186403.784738041,6407155701.569344,182400.4694485842,5700732293.771826,185992.28605200947,6356756315.132279,130283.50649350649,1744608393.884826,130696.66666666667,2162989988.5057473,186636.99307958476,6370839023.872929,190353.8509485095,6912694437.011682,213341.54480286737,8140910176.889174,204385.34403669724,2068642686.0976825,199272.72727272726,4714768181.818182,122861.11111111111,2242513104.5751634,192375.0,1821229166.6666667,228070.6978021978,13018755540.620874,185957.39976958526,6404563870.846928,220277.8620689655,6204324332.148071,220600.2815249267,6210689812.291099,160849.90802348335,3706008740.938583,145118.0,1563140559.6511629,164773.82352941178,4707998659.3137245,229498.03755868544,7315582050.087997,138885.81102362205,1347927099.3115633,187406.3227383863,6430309696.60563,168487.27504244482,3771677196.7269444,159561.21323529413,2013551026.1097488,188709.79487179487,6579133751.901398,186683.8041714948,6417511615.642576,218682.6844262295,7347810786.064484,190274.04081632654,6390852326.618526,191735.0725707257,6453463664.5747795,187188.88106235565,6440947385.762713,169007.4571984436,4107711084.5527453,161647.95918367346,2369535829.081634,137007.27937336813,1745522976.4165087,170196.62661737524,4786603100.764031,185489.47928994082,4558742501.356782,188023.44352941177,6510980811.359,140125.27710843374,1245946545.9495964,188891.71480582524,6598366322.952592,147220.8939759036,1838597506.5587804,133179.1893939394,1288913923.2263513,138058.6328125,1460546227.3609045,182776.13147410357,2739573862.2740984,189382.6352657005,6434519770.868017,189306.68883610453,6436003673.717559,190190.40266021766,6478036614.853413,193153.64285714287,6542616080.60341,185881.6581986143,6366028023.4946,184431.47955390334,6193348859.835497,185818.676201373,6077643717.756429,187715.14051522248,6452778362.763351,191980.8662420382,8568959770.00123,189894.0918367347,7779019184.247931,177757.84253028265,5107372118.318838,179201.3704225352,4802790806.828741
7922,0.0,731,0,326,1057,0,1057,0,52,109000,190841.7104477612,5919823836.409917,197466.29558823528,6700182253.4014635,182747.5625,6727850941.729166,186760.67505720822,6397491032.767142,170445.36617405582,5122821531.031809,185462.73408239702,6198187269.445452,186403.784738041,6407155701.569344,182400.4694485842,5700732293.771826,185992.28605200947,6356756315.132279,145670.89393939395,980707049.912329,190110.89664082686,6647773152.900041,186636.99307958476,6370839023.872929,190353.8509485095,6912694437.011682,184092.50343249427,5797352117.090013,132432.0,700938429.7740585,156110.5,2441108158.6486483,134642.85714285713,1987559523.8095236,233761.79245283018,6962429586.436865,175533.21994134897,4154229829.8105855,185957.39976958526,6404563870.846928,220277.8620689655,6204324332.148071,220600.2815249267,6210689812.291099,160849.90802348335,3706008740.938583,145118.0,1563140559.6511629,164773.82352941178,4707998659.3137245,148185.7507082153,2081364340.4547236,138885.81102362205,1347927099.3115633,187406.3227383863,6430309696.60563,168487.27504244482,3771677196.7269444,245039.69731800767,8236517404.234954,188709.79487179487,6579133751.901398,186683.8041714948,6417511615.642576,139552.44541484717,1847136832.3270526,190274.04081632654,6390852326.618526,191735.0725707257,6453463664.5747795,187188.88106235565,6440947385.762713,210460.82816901407,8602903334.238758,187859.38647342994,6618492131.80209,137007.27937336813,1745522976.4165087,170196.62661737524,4786603100.764031,185489.47928994082,4558742501.356782,188023.44352941177,6510980811.359,213062.50135501355,4326057330.234373,188891.71480582524,6598366322.952592,147220.8939759036,1838597506.5587804,133179.1893939394,1288913923.2263513,138058.6328125,1460546227.3609045,128503.87603305785,904606486.4244025,189382.6352657005,6434519770.868017,189306.68883610453,6436003673.717559,190190.40266021766,6478036614.853413,193153.64285714287,6542616080.60341,185881.6581986143,6366028023.4946,184431.47955390334,6193348859.835497,185818.676201373,6077643717.756429,187715.14051522248,6452778362.763351,191631.29032258064,11813325919.946232,182596.70873786407,5619244604.130019,177757.84253028265,5107372118.318838,150503.52727272728,9257616844.290909
13478,420.0,1338,0,384,1722,568,2296,382,274,451950,247811.8232044199,8274821790.090789,197466.29558823528,6700182253.4014635,451950.0,0.0,186760.67505720822,6397491032.767142,220825.9632653061,7158389507.133884,185462.73408239702,6198187269.445452,186403.784738041,6407155701.569344,185325.79054054053,7537076851.472836,185992.28605200947,6356756315.132279,313478.93846153846,8575142628.121154,190110.89664082686,6647773152.900041,186636.99307958476,6370839023.872929,190353.8509485095,6912694437.011682,213341.54480286737,8140910176.889174,409506.5,24559578586.884617,211338.3820662768,7663092567.86937,347807.8947368421,13940030045.766083,293387.36666666664,11526436044.791954,175533.21994134897,4154229829.8105855,185957.39976958526,6404563870.846928,254374.19444444444,12449744101.418253,257728.94594594595,12520329108.941439,266343.3775510204,9218456583.000319,365451.45945945947,7249397476.255257,189738.75064267352,6536647274.354727,229498.03755868544,7315582050.087997,323425.28571428574,11251141849.295238,187406.3227383863,6430309696.60563,263766.25974025973,13012332080.036907,245039.69731800767,8236517404.234954,188709.79487179487,6579133751.901398,186683.8041714948,6417511615.642576,218682.6844262295,7347810786.064484,190274.04081632654,6390852326.618526,191735.0725707257,6453463664.5747795,187188.88106235565,6440947385.762713,210460.82816901407,8602903334.238758,187859.38647342994,6618492131.80209,219599.1268498943,5196662792.780486,213498.48787878788,8022440391.423866,185489.47928994082,4558742501.356782,188023.44352941177,6510980811.359,325830.61842105264,10459583121.065786,188891.71480582524,6598366322.952592,218087.74441687344,6947707343.1608925,269425.625,12469465486.239365,204626.9598540146,4145745786.463583,307493.64122137404,9886388633.077976,189382.6352657005,6434519770.868017,189306.68883610453,6436003673.717559,190190.40266021766,6478036614.853413,193153.64285714287,6542616080.60341,185881.6581986143,6366028023.4946,184431.47955390334,6193348859.835497,185818.676201373,6077643717.756429,187715.14051522248,6452778362.763351,181295.2123287671,4786846986.5683975,189894.0918367347,7779019184.247931,280975.0,58464901250.0,179201.3704225352,4802790806.828741
7800,0.0,312,600,0,912,0,912,0,0,115000,190841.7104477612,5919823836.409917,197466.29558823528,6700182253.4014635,182379.08333333334,10876995470.446968,186760.67505720822,6397491032.767142,220825.9632653061,7158389507.133884,185462.73408239702,6198187269.445452,186403.784738041,6407155701.569344,182400.4694485842,5700732293.771826,185992.28605200947,6356756315.132279,145670.89393939395,980707049.912329,190110.89664082686,6647773152.900041,186636.99307958476,6370839023.872929,190353.8509485095,6912694437.011682,184092.50343249427,5797352117.090013,132432.0,700938429.7740585,211338.3820662768,7663092567.86937,158128.57142857142,519815714.2857143,148725.0,617635833.3333334,175533.21994134897,4154229829.8105855,185957.39976958526,6404563870.846928,152019.4144144144,6098387350.953973,148311.7289719626,3155025780.4069843,160849.90802348335,3706008740.938583,145118.0,1563140559.6511629,189738.75064267352,6536647274.354727,148185.7507082153,2081364340.4547236,138885.81102362205,1347927099.3115633,187406.3227383863,6430309696.60563,168487.27504244482,3771677196.7269444,140310.02469135803,996510871.9243824,155022.22222222222,1264051025.6410253,186683.8041714948,6417511615.642576,139552.44541484717,1847136832.3270526,190274.04081632654,6390852326.618526,191735.0725707257,6453463664.5747795,187188.88106235565,6440947385.762713,169007.4571984436,4107711084.5527453,187859.38647342994,6618492131.80209,137007.27937336813,1745522976.4165087,170196.62661737524,4786603100.764031,162825.1628959276,5279372650.246075,188023.44352941177,6510980811.359,140125.27710843374,1245946545.9495964,188891.71480582524,6598366322.952592,147220.8939759036,1838597506.5587804,206394.6709323583,6096433706.180898,138058.6328125,1460546227.3609045,128503.87603305785,904606486.4244025,189382.6352657005,6434519770.868017,189306.68883610453,6436003673.717559,190190.40266021766,6478036614.853413,193153.64285714287,6542616080.60341,185881.6581986143,6366028023.4946,184431.47955390334,6193348859.835497,185818.676201373,6077643717.756429,187715.14051522248,6452778362.763351,201776.7111111111,9134597888.164646,186641.0621761658,6082371663.912778,177757.84253028265,5107372118.318838,150503.52727272728,9257616844.290909
7200,68.0,905,0,357,1262,0,1262,0,120,185000,190841.7104477612,5919823836.409917,214840.51111111112,3145990371.8919187,130785.01,1621616114.5554545,186760.67505720822,6397491032.767142,170445.36617405582,5122821531.031809,185462.73408239702,6198187269.445452,186403.784738041,6407155701.569344,182400.4694485842,5700732293.771826,185992.28605200947,6356756315.132279,227063.01666666666,3657313468.4912434,190110.89664082686,6647773152.900041,186636.99307958476,6370839023.872929,190353.8509485095,6912694437.011682,184092.50343249427,5797352117.090013,159022.63942307694,1150384059.758245,211338.3820662768,7663092567.86937,259980.41666666666,5705236946.375886,232441.28358208956,6693890097.115333,175533.21994134897,4154229829.8105855,185957.39976958526,6404563870.846928,220277.8620689655,6204324332.148071,220600.2815249267,6210689812.291099,266343.3775510204,9218456583.000319,234021.37931034484,5389921061.588377,189738.75064267352,6536647274.354727,229498.03755868544,7315582050.087997,205732.03937007874,3255190013.011607,187406.3227383863,6430309696.60563,168487.27504244482,3771677196.7269444,245039.69731800767,8236517404.234954,188709.79487179487,6579133751.901398,186683.8041714948,6417511615.642576,160373.45255474452,2899211349.484866,190274.04081632654,6390852326.618526,191735.0725707257,6453463664.5747795,187188.88106235565,6440947385.762713,169007.4571984436,4107711084.5527453,187859.38647342994,6618492131.80209,219599.1268498943,5196662792.780486,170196.62661737524,4786603100.764031,162825.1628959276,5279372650.246075,188023.44352941177,6510980811.359,213062.50135501355,4326057330.234373,188891.71480582524,6598366322.952592,147220.8939759036,1838597506.5587804,206394.6709323583,6096433706.180898,248091.91363636364,9599122000.97425,182776.13147410357,2739573862.2740984,189382.6352657005,6434519770.868017,189306.68883610453,6436003673.717559,190190.40266021766,6478036614.853413,193153.64285714287,6542616080.60341,185881.6581986143,6366028023.4946,184431.47955390334,6193348859.835497,185818.676201373,6077643717.756429,187715.14051522248,6452778362.763351,170287.29914529916,4271587644.3838773,186641.0621761658,6082371663.912778,273952.3956043956,9097730940.619534,270455.27659574465,9264171045.643103
9571,0.0,0,0,1276,1276,0,1276,0,0,60000,190841.7104477612,5919823836.409917,197466.29558823528,6700182253.4014635,182747.5625,6727850941.729166,186760.67505720822,6397491032.767142,170445.36617405582,5122821531.031809,185462.73408239702,6198187269.445452,186403.784738041,6407155701.569344,182400.4694485842,5700732293.771826,185992.28605200947,6356756315.132279,136814.54545454544,1912935617.845117,190110.89664082686,6647773152.900041,186636.99307958476,6370839023.872929,190353.8509485095,6912694437.011682,184092.50343249427,5797352117.090013,132432.0,700938429.7740585,83637.5,323694107.1428571,132393.75,575665958.3333334,127525.0,799196590.9090909,175533.21994134897,4154229829.8105855,185957.39976958526,6404563870.846928,60000.0,0.0,134166.66666666666,1330066666.6666665,160849.90802348335,3706008740.938583,145118.0,1563140559.6511629,119538.46153846153,1519269230.7692306,148185.7507082153,2081364340.4547236,138885.81102362205,1347927099.3115633,114875.0,1091115654.7619047,168487.27504244482,3771677196.7269444,175349.72222222222,5579297918.61772,188709.79487179487,6579133751.901398,186683.8041714948,6417511615.642576,139552.44541484717,1847136832.3270526,190274.04081632654,6390852326.618526,121254.5306122449,1122838420.5042517,187188.88106235565,6440947385.762713,169007.4571984436,4107711084.5527453,187859.38647342994,6618492131.80209,137007.27937336813,1745522976.4165087,170196.62661737524,4786603100.764031,185489.47928994082,4558742501.356782,188023.44352941177,6510980811.359,140125.27710843374,1245946545.9495964,181071.42857142858,4208369047.619047,147220.8939759036,1838597506.5587804,206394.6709323583,6096433706.180898,138058.6328125,1460546227.3609045,128503.87603305785,904606486.4244025,189382.6352657005,6434519770.868017,189306.68883610453,6436003673.717559,190190.40266021766,6478036614.853413,193153.64285714287,6542616080.60341,185881.6581986143,6366028023.4946,184431.47955390334,6193348859.835497,185818.676201373,6077643717.756429,187715.14051522248,6452778362.763351,181295.2123287671,4786846986.5683975,189894.0918367347,7779019184.247931,133093.10344827586,1573970665.024631,150503.52727272728,9257616844.290909
11600,361.0,443,0,662,1105,1169,2274,0,0,154300,144862.94736842104,678297353.6081868,197466.29558823528,6700182253.4014635,176528.84615384616,2552140230.015083,186760.67505720822,6397491032.767142,170445.36617405582,5122821531.031809,185462.73408239702,6198187269.445452,186403.784738041,6407155701.569344,185325.79054054053,7537076851.472836,185992.28605200947,6356756315.132279,145670.89393939395,980707049.912329,150327.17647058822,1512115337.0588233,186636.99307958476,6370839023.872929,144862.94736842104,678297353.6081868,213341.54480286737,8140910176.889174,132432.0,700938429.7740585,211338.3820662768,7663092567.86937,141610.0,198835500.00000003,131258.33333333334,802010416.6666667,175533.21994134897,4154229829.8105855,185957.39976958526,6404563870.846928,145867.5104895105,2658904700.3079867,145691.34722222222,2645052511.948525,207663.49049429657,6599908689.372999,145118.0,1563140559.6511629,189738.75064267352,6536647274.354727,148185.7507082153,2081364340.4547236,138885.81102362205,1347927099.3115633,187406.3227383863,6430309696.60563,168487.27504244482,3771677196.7269444,140310.02469135803,996510871.9243824,188709.79487179487,6579133751.901398,186683.8041714948,6417511615.642576,139552.44541484717,1847136832.3270526,190274.04081632654,6390852326.618526,121254.5306122449,1122838420.5042517,187188.88106235565,6440947385.762713,169007.4571984436,4107711084.5527453,187859.38647342994,6618492131.80209,219599.1268498943,5196662792.780486,170196.62661737524,4786603100.764031,164700.0,3195396000.0,138392.44444444444,781572111.8717948,140125.27710843374,1245946545.9495964,188891.71480582524,6598366322.952592,147220.8939759036,1838597506.5587804,133179.1893939394,1288913923.2263513,138058.6328125,1460546227.3609045,182776.13147410357,2739573862.2740984,189382.6352657005,6434519770.868017,189306.68883610453,6436003673.717559,190190.40266021766,6478036614.853413,193153.64285714287,6542616080.60341,185881.6581986143,6366028023.4946,184431.47955390334,6193348859.835497,185818.676201373,6077643717.756429,187715.14051522248,6452778362.763351,191631.29032258064,11813325919.946232,182596.70873786407,5619244604.130019,177757.84253028265,5107372118.318838,179201.3704225352,4802790806.828741
9600,0.0,504,0,546,1050,0,1050,0,0,128900,190841.7104477612,5919823836.409917,197466.29558823528,6700182253.4014635,176528.84615384616,2552140230.015083,186760.67505720822,6397491032.767142,170445.36617405582,5122821531.031809,185462.73408239702,6198187269.445452,186403.784738041,6407155701.569344,182400.4694485842,5700732293.771826,185992.28605200947,6356756315.132279,145670.89393939395,980707049.912329,190110.89664082686,6647773152.900041,186636.99307958476,6370839023.872929,190353.8509485095,6912694437.011682,184092.50343249427,5797352117.090013,132432.0,700938429.7740585,149152.90131578947,1827251964.1954944,144485.7142857143,1428268095.2380953,130100.0,11139999.99999999,228070.6978021978,13018755540.620874,185957.39976958526,6404563870.846928,145867.5104895105,2658904700.3079867,145691.34722222222,2645052511.948525,160849.90802348335,3706008740.938583,145118.0,1563140559.6511629,189738.75064267352,6536647274.354727,148185.7507082153,2081364340.4547236,138885.81102362205,1347927099.3115633,187406.3227383863,6430309696.60563,168487.27504244482,3771677196.7269444,140310.02469135803,996510871.9243824,188709.79487179487,6579133751.901398,186683.8041714948,6417511615.642576,160373.45255474452,2899211349.484866,190274.04081632654,6390852326.618526,191735.0725707257,6453463664.5747795,187188.88106235565,6440947385.762713,169007.4571984436,4107711084.5527453,187859.38647342994,6618492131.80209,137007.27937336813,1745522976.4165087,170196.62661737524,4786603100.764031,162825.1628959276,5279372650.246075,188023.44352941177,6510980811.359,140125.27710843374,1245946545.9495964,188891.71480582524,6598366322.952592,147220.8939759036,1838597506.5587804,206394.6709323583,6096433706.180898,138058.6328125,1460546227.3609045,128503.87603305785,904606486.4244025,189382.6352657005,6434519770.868017,189306.68883610453,6436003673.717559,190190.40266021766,6478036614.853413,193153.64285714287,6542616080.60341,185881.6581986143,6366028023.4946,184431.47955390334,6193348859.835497,185818.676201373,6077643717.756429,187715.14051522248,6452778362.763351,181295.2123287671,4786846986.5683975,189894.0918367347,7779019184.247931,177757.84253028265,5107372118.318838,179201.3704225352,4802790806.828741
